Date,Time,CO,PT08.S1_CO,NMHC,C6H6,PT08.S2_NMHC,NOx,PT08.S3_NOx,NO2,PT08.S4_NO2,PT08.S5_O3,T,RH,AH,Datetime
2004-03-18,11:00:00,2.8,1472.75,504.932,14.3058,1126.5,224,830.5,152,1752,1567.75,20.8,34.45,0.836456,2004-03-18 11:00:00
2004-03-18,12:00:00,2.2,1378.5,504.398,12.5211,1067.5,171,898.75,139,1662.5,1373.5,23.85,28.175,0.821851,2004-03-18 12:00:00
2004-03-18,13:00:00,2.2,1385.25,503.864,12.1924,1056.25,149,891,133,1648,1267.5,24.15,28.675,0.851493,2004-03-18 13:00:00
2004-03-18,14:00:00,2.3,1378.75,503.33,13.0922,1086.75,137,901.25,126,1660.25,1143.5,25.15,24.85,0.782925,2004-03-18 14:00:00
2004-03-18,15:00:00,2.2,1321.67,502.796,14.3732,1128.67,149,933.667,128,1639.33,1109.33,27.0333,17.8333,0.627469,2004-03-18 15:00:00
2004-03-18,16:00:00,2.8,1495.75,502.262,16.8356,1205,172,822,169,1766.5,1347.25,27.125,23.125,0.818014,2004-03-18 16:00:00
2004-03-18,17:00:00,2.7,1408.75,501.728,14.4539,1131.25,166,873,149,1688.5,1205.75,25.8,23.925,0.783193,2004-03-18 17:00:00
2004-03-18,18:00:00,3.7,1512.75,501.194,21.5159,1338,214,764.25,156,1956.5,1397,23.05,26.775,0.744593,2004-03-18 18:00:00
2004-03-18,19:00:00,5.1,1667,500.66,26.4033,1464.25,280,683.25,168,2117.75,1588.25,20.725,31.125,0.752287,2004-03-18 19:00:00
2004-03-18,20:00:00,5.1,1666.75,500.126,25.9606,1453.25,276,683.5,176,2051,1568.5,18.6,36.175,0.767639,2004-03-18 20:00:00
2004-03-18,21:00:00,3.2,1430.25,499.592,14.1429,1121.25,178,814,135,1731.5,1321.5,16.05,48.425,0.87678,2004-03-18 21:00:00
2004-03-18,22:00:00,2.1,1333.25,499.058,10.3057,989,129,885.25,121,1620.75,1194,14.45,57.775,0.945558,2004-03-18 22:00:00
2004-03-18,23:00:00,1.7,1261.5,498.524,8.27677,910.5,95,948.25,99,1545.25,1061.5,13.05,64.175,0.960556,2004-03-18 23:00:00
2004-03-19,00:00:00,2,1287.25,497.99,8.92138,936.25,126,918,106,1606,1040,11.975,69.7,0.973519,2004-03-19 00:00:00
2004-03-19,01:00:00,1.6,1134.25,497.456,6.61867,840,103,1021.25,96,1501.25,917,11.95,71.1,0.991471,2004-03-19 01:00:00
2004-03-19,02:00:00,0.9,998.75,496.922,3.59414,687.75,48,1228.5,63,1380.25,593.5,12.525,69.3,1.00287,2004-03-19 02:00:00
2004-03-19,03:00:00,0.7,960.75,496.388,2.52944,621.5,34,1381.5,47.5,1300.75,430.25,12.525,67.5,0.976822,2004-03-19 03:00:00
2004-03-19,04:00:00,0.6,933.75,495.854,1.79498,568.5,20,1439.75,32,1280.25,397,12.325,67.65,0.966466,2004-03-19 04:00:00
2004-03-19,05:00:00,0.5,912.75,495.32,1.2686,524.5,18,1619.75,28,1260.25,370,12.45,66.8,0.962037,2004-03-19 05:00:00
2004-03-19,06:00:00,0.7,969.25,494.786,2.31432,606.75,56,1372.5,61,1323.75,438,12.35,66.3,0.948706,2004-03-19 06:00:00
2004-03-19,07:00:00,1.5,1181.5,494.252,6.73104,845,115,1054,99,1539,704.25,12.425,64.9,0.93317,2004-03-19 07:00:00
2004-03-19,08:00:00,4.8,1740.25,493.718,22.7996,1372.25,320,670.75,157,2144.25,1475.75,13.025,61.625,0.920911,2004-03-19 08:00:00
2004-03-19,09:00:00,6.2,1819.25,493.184,31.3188,1581.5,357,574.5,166,2455.5,1715.5,13.6,58.825,0.912018,2004-03-19 09:00:00
2004-03-19,10:00:00,4,1427,492.65,19.238,1275,253,700.5,149,1980.25,1398,13.9,57.15,0.903171,2004-03-19 10:00:00
2004-03-19,11:00:00,3.3,1389.5,492.117,16.3634,1190.75,218,758.75,135,1878.75,1267.5,14.475,54.4,0.891736,2004-03-19 11:00:00
2004-03-19,12:00:00,2.8,1283,491.583,14.0193,1117.25,192,813,127,1751,1188.25,15.475,50.075,0.874442,2004-03-19 12:00:00
2004-03-19,13:00:00,3,1303.5,491.049,15.2599,1156.75,176,793,122,1800.5,1170.5,16.125,47.575,0.865455,2004-03-19 13:00:00
2004-03-19,14:00:00,3.3,1364,490.515,16.7274,1201.75,198,770.75,135,1875,1250.25,16.275,47.05,0.863995,2004-03-19 14:00:00
2004-03-19,15:00:00,3.5,1409.75,489.981,19.0004,1268.25,212,724.25,139,1956.5,1344,16.4,47.5,0.879118,2004-03-19 15:00:00
2004-03-19,16:00:00,4,1476,489.447,19.4148,1280,249,708,147,1954.5,1378,16.05,50.225,0.909371,2004-03-19 16:00:00
2004-03-19,17:00:00,4.6,1522,488.913,20.8631,1320.25,270,689.75,158,2005.25,1435.25,16,50.65,0.914191,2004-03-19 17:00:00
2004-03-19,18:00:00,4.1,1441.75,488.379,20.1649,1301,231,704,146,1952.25,1372.25,15.85,50.275,0.898909,2004-03-19 18:00:00
2004-03-19,19:00:00,4.5,1469,487.845,21.7477,1344.25,251,677.25,144,1996.75,1471,15.475,50.625,0.884047,2004-03-19 19:00:00
2004-03-19,20:00:00,3.9,1467.25,487.311,19.842,1292,210,697.5,138,1942,1438.75,15.425,51.45,0.895626,2004-03-19 20:00:00
2004-03-19,21:00:00,4,1420.5,486.777,16.7441,1202.25,249,747.5,143,1854,1428.5,15.2,53.125,0.911745,2004-03-19 21:00:00
2004-03-19,22:00:00,2.2,1175,486.243,9.1451,945,143,903.75,116,1603.5,1080.5,14.7,57.575,0.957347,2004-03-19 22:00:00
2004-03-19,23:00:00,2.1,1215,485.709,8.30141,911.5,127,947.75,109,1546.75,993,14.175,58.325,0.938022,2004-03-19 23:00:00
2004-03-20,00:00:00,1.7,1126.75,485.175,5.79119,802,104,1064,92,1446.5,837,13.775,57.95,0.908544,2004-03-20 00:00:00
2004-03-20,01:00:00,1.6,1090.25,484.641,5.19165,773,86,1105.25,83,1428.5,761,13.9,55.95,0.884207,2004-03-20 01:00:00
2004-03-20,02:00:00,1.3,1017,484.107,4.12319,717.5,74,1181.75,81,1382.25,650.25,13.875,55.55,0.876488,2004-03-20 02:00:00
2004-03-20,03:00:00,1.3,997.25,483.573,3.41063,677,59,1252.25,68,1358.5,590.75,13.825,55.1,0.86662,2004-03-20 03:00:00
2004-03-20,04:00:00,1.05,944.75,483.039,2.90855,646.25,44,1308,55,1331.5,505,13.8,54.6,0.857388,2004-03-20 04:00:00
2004-03-20,05:00:00,0.8,955.75,482.505,3.14921,661.25,42,1259.75,53,1350.5,518,13.625,55.125,0.856019,2004-03-20 05:00:00
2004-03-20,06:00:00,0.8,966.25,481.971,2.52944,621.5,63,1316.75,67,1342.25,570.75,13.575,58.975,0.912884,2004-03-20 06:00:00
2004-03-20,07:00:00,1.1,1064,481.437,4.30793,727.5,115,1160.5,91,1461.25,842,13.45,58.35,0.896024,2004-03-20 07:00:00
2004-03-20,08:00:00,2.1,1299.75,480.903,8.88326,934.75,170,902.25,113,1623,1144.75,13.75,58.025,0.90827,2004-03-20 08:00:00
2004-03-20,09:00:00,2.4,1348,480.369,10.5435,997.75,147,833.75,102,1689,1218.25,14.6,53.05,0.876531,2004-03-20 09:00:00
2004-03-20,10:00:00,2.6,1424.5,479.835,12.5211,1067.5,166,776.25,107,1764,1341,15.025,52.325,0.888138,2004-03-20 10:00:00
2004-03-20,11:00:00,2.8,1473.75,479.301,12.3307,1061,195,767.5,113,1768.25,1405.5,15.4,52.05,0.904643,2004-03-20 11:00:00
2004-03-20,12:00:00,2.6,1489.75,478.767,11.6884,1038.75,182,782.25,108,1756.75,1421.5,16.25,49.95,0.915813,2004-03-20 12:00:00
2004-03-20,13:00:00,2.6,1494.75,478.233,11.7241,1040,168,808.75,105,1735,1373,17.15,47.85,0.928079,2004-03-20 13:00:00
2004-03-20,14:00:00,2.1,1375.5,477.699,9.33874,952.5,125,899.5,93,1636.25,1153.25,19.05,42.95,0.937023,2004-03-20 14:00:00
2004-03-20,15:00:00,1.7,1304.75,477.165,7.63502,884,95,980,87,1573.25,927.25,19.5,42.25,0.94758,2004-03-20 15:00:00
2004-03-20,16:00:00,1.6,1282.5,476.631,6.71413,844.25,79,1035.5,76,1538.75,766.25,19.5,42.325,0.949262,2004-03-20 16:00:00
2004-03-20,17:00:00,2.1,1392.25,476.097,9.72459,967.25,119,929.75,94,1648.75,941.25,19.05,43.8,0.955568,2004-03-20 17:00:00
2004-03-20,18:00:00,2.3,1452.25,475.563,12.3892,1063,142,855.5,110,1774.25,1146,18.475,46.275,0.974416,2004-03-20 18:00:00
2004-03-20,19:00:00,3.5,1633,475.029,16.6444,1199.25,215,734,136,1918.5,1416.5,17.375,51.65,1.01592,2004-03-20 19:00:00
2004-03-20,20:00:00,3.9,1624.5,474.495,16.3716,1191,229,732.75,139,1885,1442,17.1,51.275,0.991415,2004-03-20 20:00:00
2004-03-20,21:00:00,3.3,1534.5,473.961,13.7353,1108,206,785.25,125,1819.5,1323.25,16.425,53.75,0.996351,2004-03-20 21:00:00
2004-03-20,22:00:00,2.3,1322.5,473.427,9.88345,973.25,147,863.75,111,1712.25,1125,16.225,55.35,1.01323,2004-03-20 22:00:00
2004-03-20,23:00:00,2.1,1309,472.893,8.94046,937,122,904.75,97,1671.5,1035.5,15.925,57.65,1.03564,2004-03-20 23:00:00
2004-03-21,00:00:00,2.8,1455.5,472.359,10.5776,999,175,835,107,1713.75,1202.25,15.725,58.6,1.03955,2004-03-21 00:00:00
2004-03-21,01:00:00,2.1,1299.5,471.825,7.3517,872,133,940.5,90,1577,1054.25,15.125,60.875,1.03981,2004-03-21 01:00:00
2004-03-21,02:00:00,1.6,1202.5,471.291,6.24266,823,89,1003.75,84,1525.5,903,15.575,56.625,0.995074,2004-03-21 02:00:00
2004-03-21,03:00:00,1.6,1194.75,470.757,6.52935,836,87,987,85.5,1554.25,884.5,15.2,57.925,0.994123,2004-03-21 03:00:00
2004-03-21,04:00:00,1.35,1116.75,470.223,5.79119,802,85,1028.5,87,1538.75,817.75,15.375,57.75,1.00213,2004-03-21 04:00:00
2004-03-21,05:00:00,1.1,1061.75,469.689,3.99592,710.5,55,1135.75,66,1460.75,700,14.9,60.55,1.01965,2004-03-21 05:00:00
2004-03-21,06:00:00,0.7,947,469.155,2.13037,593.667,24,1300,36,1390,580.333,14.4667,62.9667,1.03162,2004-03-21 06:00:00
2004-03-21,07:00:00,0.8,1065,468.621,3.58551,687.25,72,1142.5,62,1492.25,814.5,14.15,66.2,1.06298,2004-03-21 07:00:00
2004-03-21,08:00:00,1.2,1154.5,468.087,4.42986,734,122,1061.75,91,1528,1035,14.475,65.3,1.07041,2004-03-21 08:00:00
2004-03-21,09:00:00,1.4,1220.25,467.553,5.36448,781.5,111,995.75,89,1559.75,1067.25,15.3,62.125,1.07296,2004-03-21 09:00:00
2004-03-21,10:00:00,1.7,1300.75,467.019,7.11333,861.75,123,913.5,93,1633,1114,16.325,59,1.08684,2004-03-21 10:00:00
2004-03-21,11:00:00,1.8,1279.25,466.485,7.29909,869.75,106,911.25,81,1646.25,1000,18.875,49.575,1.06997,2004-03-21 11:00:00
2004-03-21,12:00:00,1.8,1267,465.951,7.60529,882.75,103,952.75,82,1616.75,905.75,19.375,46.05,1.02492,2004-03-21 12:00:00
2004-03-21,13:00:00,1.9,1238.75,465.417,6.79318,847.75,102,980.5,80,1567.5,822.25,20.775,41.625,1.00913,2004-03-21 13:00:00
2004-03-21,14:00:00,1.3,1128.25,464.883,4.58671,742.25,48,1143.75,48,1506.5,610.25,21.375,40.275,1.0126,2004-03-21 14:00:00
2004-03-21,15:00:00,1.6,1242.75,464.35,8.41892,916.25,63,962,61,1668.5,656.75,21.225,39.3,0.979147,2004-03-21 15:00:00
2004-03-21,16:00:00,1.9,1208,463.816,6.9125,853,98,1059.75,89,1506.25,646.75,20.275,38.025,0.894214,2004-03-21 16:00:00
2004-03-21,17:00:00,2.3,1306.25,463.282,8.95319,937.5,132,960.75,105,1606.5,762,19.4,41.3,0.920609,2004-03-21 17:00:00
2004-03-21,18:00:00,3.8,1545.5,462.748,15.0765,1151,173,769.25,116,1873.75,1122,18.525,43.8,0.925151,2004-03-21 18:00:00
2004-03-21,19:00:00,3.5,1501,462.214,12.6094,1070.5,185,823,119,1744.25,1130.25,17.775,48.05,0.968889,2004-03-21 19:00:00
2004-03-21,20:00:00,4.3,1604.75,461.68,15.1402,1153,266,769.25,144,1840,1636.75,17.9,46.85,0.952044,2004-03-21 20:00:00
2004-03-21,21:00:00,2.8,1315.5,461.146,9.89009,973.5,188,883.25,123,1672.5,1272.25,17.425,49.1,0.968768,2004-03-21 21:00:00
2004-03-21,22:00:00,1.9,1195,460.612,7.97736,898.25,122,933.25,105,1594.25,1098,16.975,51.675,0.991391,2004-03-21 22:00:00
2004-03-21,23:00:00,1.9,1211,460.078,7.92893,896.25,112,920.25,93,1624,1066.25,16.4,55.1,1.01978,2004-03-21 23:00:00
2004-03-22,00:00:00,1.7,1161.25,459.544,6.07437,815.25,93,995.25,86,1582.25,909,16.125,60.025,1.09194,2004-03-22 00:00:00
2004-03-22,01:00:00,1.5,1095.25,459.01,5.07111,767,74,1050.25,76,1547,818.25,15.825,60.525,1.08048,2004-03-22 01:00:00
2004-03-22,02:00:00,0.6,897,458.476,1.71865,562.5,23,1416.5,33,1355,472.25,16.325,56.95,1.04908,2004-03-22 02:00:00
2004-03-22,03:00:00,0.4,842,457.942,0.710518,468,20,1812.75,30,1274.25,393.5,16.925,53.9,1.03086,2004-03-22 03:00:00
2004-03-22,04:00:00,0.35,853.75,457.408,0.829014,481.25,17,1755.5,27,1304,396.25,16.1,55.9,1.0153,2004-03-22 04:00:00
2004-03-22,05:00:00,0.3,845,456.874,0.747676,472.25,15,1785.75,23,1278,378.25,16.525,53.875,1.00494,2004-03-22 05:00:00
2004-03-22,06:00:00,0.6,941.5,456.34,2.02561,586,41,1479.5,46,1372.5,432,16.375,54,0.997855,2004-03-22 06:00:00
2004-03-22,07:00:00,1.2,1090.25,455.806,5.09613,768.25,86,1072,76,1537.75,699,15.675,57.65,1.01949,2004-03-22 07:00:00
2004-03-22,08:00:00,3.6,1514.25,455.272,17.6864,1230.25,226,732,116,1996.25,1252.25,15.8,53.7,0.957133,2004-03-22 08:00:00
2004-03-22,09:00:00,3.7,1378.75,454.738,18.4249,1251.75,214,711,115,1961.75,1236.75,17.375,42.1,0.828075,2004-03-22 09:00:00
2004-03-22,10:00:00,1.8,1074.25,454.204,6.94104,854.25,115,1031.75,83,1483.5,772,17.9,38.35,0.779315,2004-03-22 10:00:00
2004-03-22,11:00:00,1.6,1089.75,453.67,7.25246,867.75,124,1025.75,87,1509,765.75,18.55,36.7,0.776381,2004-03-22 11:00:00
2004-03-22,12:00:00,1.9,1109.5,453.136,9.64557,964.25,122,947.25,90,1576.5,828.75,21,29.55,0.726251,2004-03-22 12:00:00
2004-03-22,13:00:00,2,1101.75,452.602,10.4481,994.25,107,954.75,87,1598.75,783,21.35,28.15,0.706679,2004-03-22 13:00:00
2004-03-22,14:00:00,2.2,1099.5,452.068,11.1726,1020.5,133,951.75,99,1607,822,21.3,26.125,0.65386,2004-03-22 14:00:00
2004-03-22,15:00:00,2.1,1093.75,451.534,10.6735,1002.5,130,965,99,1573.75,813,21.25,26.775,0.668102,2004-03-22 15:00:00
2004-03-22,16:00:00,2.3,1075.5,451,11.5532,1034,150,964.25,101,1544.25,812.5,21.325,24.175,0.605972,2004-03-22 16:00:00
2004-03-22,17:00:00,2.6,1151.75,185,12.3526,1061.75,138,928,103,1606.25,849.5,20.225,28.5,0.668178,2004-03-22 17:00:00
2004-03-22,18:00:00,3.8,1406.75,426,18.3384,1249.25,213,720,129,1931.75,1275.75,16.975,43.075,0.826399,2004-03-22 18:00:00
2004-03-22,19:00:00,4.4,1437.5,672,21.0278,1324.75,232,677.5,143,1992.5,1400.75,15.6,47.425,0.834715,2004-03-22 19:00:00
2004-03-22,20:00:00,4.5,1424.5,624,21.0461,1325.25,238,678,146,1965,1355.75,15.275,47.425,0.817783,2004-03-22 20:00:00
2004-03-22,21:00:00,3.3,1278.5,325,14.4539,1131.25,180,775.25,124,1758.25,1243,14.525,49.725,0.817693,2004-03-22 21:00:00
2004-03-22,22:00:00,2,1131.75,143,8.41892,916.25,128,920,113,1560.5,1082.5,13.925,52,0.823093,2004-03-22 22:00:00
2004-03-22,23:00:00,1.1,1006.25,89,4.33127,728.75,65,1141.75,80,1369.5,795,14.475,49.45,0.810595,2004-03-22 23:00:00
2004-03-23,00:00:00,0.9,982.25,73,3.79939,699.5,53,1204.25,72,1358.75,735,13.8,51.4,0.807138,2004-03-23 00:00:00
2004-03-23,01:00:00,0.8,968.5,48,2.74496,635.75,47,1271,64,1309.25,684,14,51.325,0.8163,2004-03-23 01:00:00
2004-03-23,02:00:00,0.7,940.5,47,2.52573,621.25,51,1298.25,70,1329.75,714.25,12.95,56.775,0.844362,2004-03-23 02:00:00
2004-03-23,03:00:00,0.5,892,36,1.24379,522.25,35.5,1522.25,50.5,1284.5,456,11.05,70.05,0.921478,2004-03-23 03:00:00
2004-03-23,04:00:00,0.4,855,25,0.796958,477.75,20,1700.75,31,1261.25,401.25,10.075,76.825,0.948317,2004-03-23 04:00:00
2004-03-23,05:00:00,0.3,833.75,19,0.632453,458.75,13,1908,22,1211.5,361.25,8.825,80.45,0.914701,2004-03-23 05:00:00
2004-03-23,06:00:00,0.5,908.5,26,1.76938,566.5,33,1542,47,1286.5,417.75,9.575,75.375,0.900403,2004-03-23 06:00:00
2004-03-23,07:00:00,1.1,1061,60,4.62988,744.5,103,1178.25,88,1428.5,616.25,9.8,75,0.909255,2004-03-23 07:00:00
2004-03-23,08:00:00,3,1440.75,248,14.2204,1123.75,224,851,130,1829,1088.5,10,74.225,0.911734,2004-03-23 08:00:00
2004-03-23,09:00:00,3.8,1498.25,535,21.0186,1324.5,244,684.25,132,2095,1328.75,11.15,69.725,0.923184,2004-03-23 09:00:00
2004-03-23,10:00:00,3.4,1342.75,340,16.1827,1185.25,237,760,132,1856.5,1310.5,12,62.925,0.880311,2004-03-23 10:00:00
2004-03-23,11:00:00,3,1308,325,15.5407,1165.5,220,791.75,131,1794,1236,12.775,55.825,0.820958,2004-03-23 11:00:00
2004-03-23,12:00:00,2.7,1209,267,13.4083,1097.25,207,836.5,129,1746,1147.25,13.125,54.75,0.823433,2004-03-23 12:00:00
2004-03-23,13:00:00,3.5,1310.25,325,16.8857,1206.5,208,770.25,132,1846.75,1301,13.75,53.35,0.835092,2004-03-23 13:00:00
2004-03-23,14:00:00,2.8,1170.75,268,12.4258,1064.25,160,880.5,110,1639,1096.5,16.025,42.45,0.767392,2004-03-23 14:00:00
2004-03-23,15:00:00,1.9,1112,136,10.0635,980,131,923.75,99,1588.5,900.25,14.1,49.8,0.797104,2004-03-23 15:00:00
2004-03-23,16:00:00,2,1132,118,8.68745,927,128,944.25,100,1570.25,780.5,11.975,61.125,0.85375,2004-03-23 16:00:00
2004-03-23,17:00:00,3,1225,276,13.8348,1111.25,176,817.75,122,1718.75,1013.25,13.6,54.6,0.846514,2004-03-23 17:00:00
2004-03-23,18:00:00,1.9,1064.5,151,9.34522,952.75,107,961.75,97,1513.75,789.75,13.65,49.475,0.769509,2004-03-23 18:00:00
2004-03-23,19:00:00,2.7,1236.25,236,13.01,1084,131,853.5,112,1687.75,1059,11.675,57.1,0.782209,2004-03-23 19:00:00
2004-03-23,20:00:00,3.3,1308.5,220,14.298,1126.25,166,812,128,1721.5,1204.75,11.475,58.175,0.786677,2004-03-23 20:00:00
2004-03-23,21:00:00,1.7,1089,87,7.63502,884,89,1006,101,1486.5,974.5,12.6,54.2,0.788146,2004-03-23 21:00:00
2004-03-23,22:00:00,1.3,999.667,81,5.25238,776,81,1141.33,96,1374.67,896,11.9667,54.9,0.766391,2004-03-23 22:00:00
2004-03-23,23:00:00,1.3,1041.25,74,5.3696,781.75,78,1105.25,86,1424.5,911,11,61.45,0.805725,2004-03-23 23:00:00
2004-03-24,00:00:00,1.2,1044.75,55,4.85326,756,70,1136.75,85,1410.5,901.5,11.075,62.225,0.819875,2004-03-24 00:00:00
2004-03-24,01:00:00,1.1,997.25,74,4.62027,744,76,1150.5,79,1405,831.75,10.775,62.55,0.808223,2004-03-24 01:00:00
2004-03-24,02:00:00,0.9,948.25,35,2.71809,634,43,1319.75,61,1326,715,11.3,60.025,0.802532,2004-03-24 02:00:00
2004-03-24,03:00:00,0.6,878.25,29,1.5733,550.75,43.5,1492.75,63.5,1271.5,683.25,10.575,61.6,0.785638,2004-03-24 03:00:00
2004-03-24,04:00:00,0.6,907.5,29,1.67167,558.75,44,1477.25,66,1286.75,720.5,10.225,62.675,0.781282,2004-03-24 04:00:00
2004-03-24,05:00:00,0.6,892.25,20,1.23831,521.75,34,1572,54,1254.75,647.75,10.875,58.65,0.762782,2004-03-24 05:00:00
2004-03-24,06:00:00,0.8,953.75,32,1.69979,561,43,1495.75,57,1255.25,612.25,10.75,57.225,0.738215,2004-03-24 06:00:00
2004-03-24,07:00:00,1.2,1045.25,84,4.75073,750.75,79,1185.75,75,1403,799.75,10.375,59.225,0.745549,2004-03-24 07:00:00
2004-03-24,08:00:00,3.1,1382.75,245,13.7659,1109,174,831.5,97,1706,1172.5,10.975,57.3,0.75009,2004-03-24 08:00:00
2004-03-24,09:00:00,4.4,1597.25,553,23.6793,1395.25,235,652,110,2080.25,1518.5,11.2,56.95,0.756491,2004-03-24 09:00:00
2004-03-24,10:00:00,3.4,1317.5,450,14.2126,1123.5,218,761.75,113,1770.25,1286.5,12.1,54.925,0.773369,2004-03-24 10:00:00
2004-03-24,11:00:00,1.7,1137.75,118,7.95919,897.5,136,950,88,1505.25,965.5,15.075,44.25,0.753455,2004-03-24 11:00:00
2004-03-24,12:00:00,1.5,1097.5,118,6.66352,842,117,1012.25,85,1440,827.75,15.6,40.6,0.71459,2004-03-24 12:00:00
2004-03-24,13:00:00,1.7,1117.5,144,8.68745,927,119,958.75,96,1477,824.5,16.875,34.6,0.659675,2004-03-24 13:00:00
2004-03-24,14:00:00,2.2,1170.25,159,10.8388,1008.5,126,879,106,1566,872,16.65,35.625,0.669736,2004-03-24 14:00:00
2004-03-24,15:00:00,2.45,1112.25,122,6.66913,842.25,100,1015.25,91,1494,679.5,11.325,63.875,0.855393,2004-03-24 15:00:00
2004-03-24,16:00:00,2.7,1389.5,230,11.3693,1027.5,197,828.75,126,1729.5,1002.25,9.625,81.1,0.971979,2004-03-24 16:00:00
2004-03-24,17:00:00,2.8,1353.25,320,13.363,1095.75,195,773.75,130,1783,1159,11.725,69.1,0.949664,2004-03-24 17:00:00
2004-03-24,18:00:00,2.7,1260.25,263,12.0041,1049.75,156,828.25,111,1722,978.75,10.675,68.5,0.879356,2004-03-24 18:00:00
2004-03-24,19:00:00,4.5,1501.25,556,20.2009,1302,247,680.75,134,2008.25,1311.25,10.675,67.325,0.864272,2004-03-24 19:00:00
2004-03-24,20:00:00,3.5,1272.5,458,14.3992,1129.5,190,795.25,136,1743.5,1071.25,10.775,65.675,0.848602,2004-03-24 20:00:00
2004-03-24,21:00:00,2.6,1178.5,214,9.39067,954.5,169,927.75,125,1571.25,898.5,10.35,66.325,0.833565,2004-03-24 21:00:00
2004-03-24,22:00:00,1.7,1046.75,97,5.94008,809,118,1064.25,108,1435,766,10.05,66.925,0.824761,2004-03-24 22:00:00
2004-03-24,23:00:00,1.3,972.5,79,4.5294,739.25,81,1186.25,87,1353.75,589,10.425,61.1,0.771669,2004-03-24 23:00:00
2004-03-25,00:00:00,1.3,997,81,4.48663,737,80,1167.75,89,1340.5,630.75,10.325,59.9,0.751587,2004-03-25 00:00:00
2004-03-25,01:00:00,1,969.5,52,2.5146,620.5,42,1399.5,58,1249.25,478.5,11.05,58.425,0.768556,2004-03-25 01:00:00
2004-03-25,02:00:00,0.7,902,38,1.78216,567.5,38,1450.25,54,1253,478.5,9.1,68.15,0.789041,2004-03-25 02:00:00
2004-03-25,03:00:00,0.7,921.25,35,1.42182,538,28,1564,41,1224.25,417,9.475,68.175,0.809059,2004-03-25 03:00:00
2004-03-25,04:00:00,0.5,858.25,29,0.906697,489.5,18,1706.75,28,1211.75,377.5,9.325,72.3,0.849588,2004-03-25 04:00:00
2004-03-25,05:00:00,0.5,878,21,0.616085,456.75,12,1934.5,20,1157.75,343.5,9.9,66.8,0.815171,2004-03-25 05:00:00
2004-03-25,06:00:00,0.6,892.5,46,1.44222,539.75,43,1603.75,51,1267.5,412.5,7.55,83.225,0.869495,2004-03-25 06:00:00
2004-03-25,07:00:00,1.1,1038,55,3.75531,697,84,1260.25,82,1382.75,604.75,8.075,78.975,0.85442,2004-03-25 07:00:00
2004-03-25,08:00:00,2.7,1319.5,271,11.5745,1034.75,184,902.25,112,1720.75,990.75,8.725,74.625,0.842884,2004-03-25 08:00:00
2004-03-25,09:00:00,3.5,1352.75,434,17.8314,1234.5,202,740.25,119,1936.75,1175.25,8.6,75.125,0.841547,2004-03-25 09:00:00
2004-03-25,10:00:00,2.3,1133.25,300,8.84522,933.25,133,969,99,1552.25,922.75,9.7,69.65,0.838872,2004-03-25 10:00:00
2004-03-25,11:00:00,1.6,1065.5,116,6.82718,849.25,130,1039,98,1468,828.5,11,64.425,0.844733,2004-03-25 11:00:00
2004-03-25,12:00:00,1.3,1026.5,95,5.93473,808.75,106,1081,88,1441.5,732.75,13.6,52.95,0.820932,2004-03-25 12:00:00
2004-03-25,13:00:00,2,1105.5,211,8.88961,935,132,957.5,96,1569.5,819.25,14.175,48.375,0.777999,2004-03-25 13:00:00
2004-03-25,14:00:00,1.9,1037.75,168,8.17848,906.5,106,976,81,1492.25,723.25,14.175,46.25,0.743824,2004-03-25 14:00:00
2004-03-25,15:00:00,1.9,1084,154,8.61841,924.25,125,986.25,92,1501,786,16.025,41.275,0.74615,2004-03-25 15:00:00
2004-03-25,16:00:00,2.2,1104.5,267,10.1238,982.25,138,939.25,105,1545.25,850,17.675,35.4,0.709396,2004-03-25 16:00:00
2004-03-25,17:00:00,2,1101.75,143,9.44272,956.5,120,968,88,1526.5,819.5,17.075,37.425,0.722495,2004-03-25 17:00:00
2004-03-25,18:00:00,2.9,1239.75,374,14.6418,1137.25,158,835.75,103,1748.25,990.5,14.925,40.525,0.683513,2004-03-25 18:00:00
2004-03-25,19:00:00,5.2,1443.25,797,24.5635,1418,253,666.25,141,2059.75,1454.25,13.35,47.8,0.729338,2004-03-25 19:00:00
2004-03-25,20:00:00,4.6,1389,698,21.627,1341,231,691.5,133,1981.5,1487.5,12.6,52.55,0.764152,2004-03-25 20:00:00
2004-03-25,21:00:00,2.5,1182.75,234,10.3124,989.25,150,904,119,1538.75,1205,12.225,53.225,0.7555,2004-03-25 21:00:00
2004-03-25,22:00:00,1.5,1014.25,104,5.70159,797.75,99,1083,106,1376.25,909,10.55,56.075,0.714007,2004-03-25 22:00:00
2004-03-25,23:00:00,1.2,978.5,67,4.46767,736,75,1153.75,92,1323.5,768.5,9.925,59.525,0.727584,2004-03-25 23:00:00
2004-03-26,00:00:00,1.7,1047.5,88,5.4776,787,93,1098.25,97,1372.75,834.5,9.625,61.1,0.73228,2004-03-26 00:00:00
2004-03-26,01:00:00,1.4,1023.75,79,4.79944,753.25,79,1131,91,1357,793,9.7,61.65,0.742519,2004-03-26 01:00:00
2004-03-26,02:00:00,1.2,973.5,61,3.63307,690,67,1207.5,83,1313.25,733.25,9.4,62.65,0.739834,2004-03-26 02:00:00
