Date,Time,CO,PT08.S1_CO,NMHC,C6H6,PT08.S2_NMHC,NOx,PT08.S3_NOx,NO2,PT08.S4_NO2,PT08.S5_O3,T,RH,AH,Datetime,AQI,AQI_CO,AQI_C6H6,AQI_NOx,AQI_NO2,AQI_等级
2004-03-16,03:00:00,0.7,929.25,25,2.32506,607.5,51,1375.5,60,1364.25,825.75,13.625,62.05,0.963555,2004-03-16 03:00:00,8.46154,4.23077,6.92308,8.46154,6.92308,优(0-20)
2004-03-16,04:00:00,0.65,941,25,2.58918,625.5,59,1315.75,59,1373.25,839.75,12.325,66.15,0.945036,2004-03-16 04:00:00,12.2137,2.67176,10.687,12.2137,6.10687,优(0-20)
2004-03-16,05:00:00,0.6,937,17,2.00874,584.75,38,1411.5,52,1348,792.5,12.75,63.225,0.92829,2004-03-16 05:00:00,6.81818,1.51515,6.81818,5.30303,5.30303,优(0-20)
2004-03-16,06:00:00,0.9,1017,27,3.48269,681.25,82,1245.75,64,1417.5,869.5,11.175,68.475,0.908107,2004-03-16 06:00:00,19.1729,10.5263,15.7895,19.1729,12.0301,优(0-20)
2004-03-16,07:00:00,1.3,1171.25,50,5.13123,770,99,1161.75,70,1466.75,930,10.975,66.5,0.870523,2004-03-16 07:00:00,27.2388,21.6418,24.6269,27.2388,14.5522,良(20-40)
2004-03-16,08:00:00,3.4,1541,218,16.1745,1185,263,770,97,1888.75,1406.5,11.675,63.65,0.871937,2004-03-16 08:00:00,85.1852,78.8889,82.963,85.1852,36.2963,重度污染(80-100)
2004-03-16,09:00:00,3.7,1539.25,285,19.6635,1287,229,697.5,95,2054.75,1507,13.625,56.3,0.874265,2004-03-16 09:00:00,87.5,81.6176,87.5,77.9412,33.4559,重度污染(80-100)
2004-03-16,10:00:00,5.3,1734.75,437,25.0552,1430.5,396,628.25,150,2211,1843.25,17.825,42.875,0.867225,2004-03-16 10:00:00,98.5401,91.9708,94.1606,98.5401,88.3212,重度污染(80-100)
2004-03-16,11:00:00,4.1,1571,327,20.0031,1296.5,314,730,162,1972.75,1729,21.45,33.325,0.841671,2004-03-16 11:00:00,94.5652,84.4203,87.6812,91.6667,94.5652,重度污染(80-100)
2004-03-16,12:00:00,3.3,1451.75,283,18.3471,1249.5,217,775.5,154,1868.25,1583.25,24.375,27.35,0.823069,2004-03-16 12:00:00,88.4892,76.259,83.4532,74.4604,88.4892,重度污染(80-100)
2004-03-16,13:00:00,4,1579,366,22.3086,1359.25,252,724,161,1997.75,1670.75,25.25,26.075,0.826381,2004-03-16 13:00:00,92.8571,83.5714,92.1429,80.7143,92.8571,重度污染(80-100)
2004-03-16,14:00:00,3.8,1466.25,318,20.4448,1308.75,263,772.5,161,1897,1491.25,25.825,23.15,0.758937,2004-03-16 14:00:00,92.5532,81.5603,88.6525,84.0426,92.5532,重度污染(80-100)
2004-03-16,15:00:00,2.8,1279.75,228,14.6104,1136.25,180,892.75,128,1675.25,1239.75,27,20.2,0.709362,2004-03-16 15:00:00,73.2394,62.6761,73.2394,63.0282,70.4225,中度污染(60-80)
2004-03-16,16:00:00,2.9,1407,201,16.5533,1196.5,184,905.25,129,1758.75,1313,28.25,18.575,0.701386,2004-03-16 16:00:00,79.7203,67.4825,79.7203,63.986,72.028,中度污染(60-80)
2004-03-16,17:00:00,2.9,1388.75,199,15.7832,1173,190,898.25,133,1739,1363.25,27.975,19.1,0.709825,2004-03-16 17:00:00,77.7778,67.3611,77.7778,65.9722,75,中度污染(60-80)
2004-03-16,18:00:00,3.4,1447.25,237,17.8399,1234.75,184,858.75,139,1778,1295.75,23.9,25.7,0.751891,2004-03-16 18:00:00,80,76.5517,80,63.4483,78.2759,中度污染(60-80)
2004-03-16,19:00:00,3.9,1551,261,19.0971,1271,181,800.25,137,1874.5,1432.25,21.35,34.775,0.872993,2004-03-16 19:00:00,82.8767,82.8767,82.8767,62.3288,77.3973,重度污染(80-100)
2004-03-16,20:00:00,3.2,1473.5,230,15.767,1172.5,166,854.25,143,1776,1431.75,20.425,36.675,0.870389,2004-03-16 20:00:00,80.2721,73.1293,76.1905,54.7619,80.2721,重度污染(80-100)
2004-03-16,21:00:00,5.1,1799.5,349,24.8777,1426,317,700,177,2105.5,2033.5,19.025,41.35,0.900731,2004-03-16 21:00:00,99.3243,91.8919,93.9189,92.5676,99.3243,重度污染(80-100)
2004-03-16,22:00:00,2.6,1379.25,183,13.5296,1101.25,184,817.5,138,1710,1601.75,17.925,45.9,0.934186,2004-03-16 22:00:00,76.5101,54.3624,66.443,63.4228,76.5101,中度污染(60-80)
2004-03-16,23:00:00,1.7,1200.5,88,9.08735,942.75,130,935,117,1559.75,1361.75,16.7,48.925,0.92265,2004-03-16 23:00:00,53.3333,29.6667,43.3333,38,53.3333,轻度污染(40-60)
2004-03-17,00:00:00,1.7,1204.75,85,8.63095,924.75,132,922,107,1546.5,1314.25,15.525,52.925,0.927128,2004-03-17 00:00:00,43.3775,29.8013,40.3974,39.7351,43.3775,轻度污染(40-60)
2004-03-17,01:00:00,1.2,1071.5,47,5.41578,784,95,1065.5,90,1441.75,1113.75,15.475,51.875,0.905875,2004-03-17 01:00:00,26.3158,17.4342,26.3158,22.0395,26.3158,良(20-40)
2004-03-17,02:00:00,0.9,997.75,34,4.05026,713.5,70,1169.25,79,1383.25,991.5,14.125,55.575,0.890956,2004-03-17 02:00:00,17.6471,9.47712,16.9935,14.7059,17.6471,优(0-20)
2004-03-17,03:00:00,0.7,933.25,26,2.58168,625,62,1291.5,69.5,1331.5,883.75,13.05,57.9,0.866633,2004-03-17 03:00:00,12.6623,5.19481,9.74026,12.6623,12.3377,优(0-20)
2004-03-17,04:00:00,0.6,882.75,17,1.89893,576.5,54,1396,60,1303.25,808.25,12.65,57.9,0.84466,2004-03-17 04:00:00,10.3226,1.6129,5.80645,10.3226,7.41935,优(0-20)
2004-03-17,05:00:00,0.5,868.75,11,1.60683,553.5,28,1459.5,40,1267.75,667,11.825,58.025,0.802632,2004-03-17 05:00:00,3.84615,0.641026,3.84615,2.5641,2.5641,优(0-20)
2004-03-17,06:00:00,0.5,890.75,18,1.89565,576.25,46,1416.5,53,1289.25,733,11.9,57.4,0.797846,2004-03-17 06:00:00,7.64331,0.955414,6.36943,7.64331,6.05096,优(0-20)
2004-03-17,07:00:00,1.6,1172.75,84,7.48689,877.75,160,1038,84,1556.25,1051.75,9.9,65.2,0.795646,2004-03-17 07:00:00,53.7975,29.7468,37.3418,53.7975,25.6329,轻度污染(40-60)
2004-03-17,08:00:00,4.1,1587.25,260,21.3588,1333.75,320,702.25,108,1998.75,1533.5,11.125,60.2,0.795776,2004-03-17 08:00:00,94.0252,85.5346,90.566,94.0252,46.5409,重度污染(80-100)
2004-03-17,09:00:00,6.6,1851.5,534,36.4484,1695.75,377,552.75,127,2535.25,1931,14.125,50.025,0.80198,2004-03-17 09:00:00,98.75,97.8125,98.75,96.875,68.125,重度污染(80-100)
2004-03-17,10:00:00,4.3,1521.5,368,21.2666,1331.25,280,702.5,134,2025.75,1733.75,17.7,40.1,0.804829,2004-03-17 10:00:00,89.441,88.8199,89.441,86.3354,75.1553,重度污染(80-100)
2004-03-17,11:00:00,2.9,1438.25,200,15.388,1160.75,221,818.5,135,1781.5,1595,21.1,33.425,0.826486,2004-03-17 11:00:00,76.2346,66.358,74.0741,74.6914,76.2346,中度污染(60-80)
2004-03-17,12:00:00,2.5,1393.25,145,12.4991,1066.75,210,905,142,1654.25,1489.75,24.3,28.275,0.847128,2004-03-17 12:00:00,80.3681,53.0675,63.1902,71.7791,80.3681,重度污染(80-100)
2004-03-17,13:00:00,2.8,1452,188,15.1083,1152,204,860.5,153,1747,1507.5,25.575,25.55,0.825395,2004-03-17 13:00:00,87.8049,61.2805,72.561,70.122,87.8049,重度污染(80-100)
2004-03-17,14:00:00,2.6,1389.25,152,13.7353,1108,161,886.5,123,1711.5,1334,25.85,25.9,0.850339,2004-03-17 14:00:00,66.6667,55.4545,66.6667,53.0303,61.5152,中度污染(60-80)
2004-03-17,15:00:00,2,1207,103,10.4345,993.75,135,1013,104,1519.5,1044.75,26.825,18.7,0.650018,2004-03-17 15:00:00,50,40.0602,50,40.9639,42.1687,轻度污染(40-60)
2004-03-17,16:00:00,2.9,1365.25,193,15.1641,1153.75,186,939.5,129,1678.5,1221.25,29.275,15.75,0.63089,2004-03-17 16:00:00,73.6527,67.0659,73.6527,64.6707,69.7605,中度污染(60-80)
2004-03-17,17:00:00,2.5,1247,134,12.3088,1060.25,147,1032,114,1524.75,1068.5,28.5,14.9,0.570802,2004-03-17 17:00:00,61.9048,52.381,61.9048,46.4286,50.8929,中度污染(60-80)
2004-03-17,18:00:00,5,1556.75,386,26.951,1477.75,299,793,158,1980.5,1568.5,25.85,15.95,0.523665,2004-03-17 18:00:00,95.858,91.716,95.858,89.3491,90.8284,重度污染(80-100)
2004-03-17,19:00:00,7.6,1972.5,577,38.3932,1737.25,411,616.75,194,2413.75,2305.5,23.125,26.5,0.740261,2004-03-17 19:00:00,100,98.8235,99.4118,99.4118,100,重度污染(80-100)
2004-03-17,20:00:00,6.7,1974.75,523,35.1036,1666.5,347,596.75,182,2415.5,2358.5,20.525,38.25,0.913314,2004-03-17 20:00:00,98.8304,97.6608,97.6608,94.7368,98.8304,重度污染(80-100)
2004-03-17,21:00:00,5.7,1794.75,472,27.2471,1485,336,652.5,180,2174,2050,19.05,42.6,0.929388,2004-03-17 21:00:00,98.2558,93.0233,94.7674,93.6047,98.2558,重度污染(80-100)
2004-03-17,22:00:00,2.8,1443.75,206,15.0447,1150,202,769.5,136,1726.5,1726.5,17.15,44.125,0.855831,2004-03-17 22:00:00,74.8555,60.1156,70.5202,68.4971,74.8555,中度污染(60-80)
2004-03-17,23:00:00,2.6,1488,216,15.7103,1170.75,178,731,127,1777.5,1705,16.025,50.925,0.920599,2004-03-17 23:00:00,74.7126,54.023,74.7126,58.3333,64.6552,中度污染(60-80)
2004-03-18,00:00:00,2.3,1371.25,159,12.9727,1082.75,154,795.75,116,1668.75,1550.5,14.8,53.925,0.902354,2004-03-18 00:00:00,62.8571,46.8571,62.8571,48,51.1429,中度污染(60-80)
2004-03-18,01:00:00,1.4,1160.75,70,8.12342,904.25,92,946.75,107,1502,1240.25,14.275,55.45,0.897473,2004-03-18 01:00:00,42.0455,22.4432,35.7955,21.0227,42.0455,轻度污染(40-60)
2004-03-18,02:00:00,1,1064.25,44,5.4776,787,61,1056.75,88,1407,1115,14.75,52.075,0.868642,2004-03-18 02:00:00,25.9887,13.2768,25.9887,11.8644,24.8588,良(20-40)
2004-03-18,03:00:00,0.7,970.25,42,3.5812,687,60.5,1195.5,83,1350.5,968.5,13.875,53.875,0.850059,2004-03-18 03:00:00,21.9101,6.46067,14.6067,11.7978,21.9101,良(20-40)
2004-03-18,04:00:00,0.65,954,28,2.88493,644.75,60,1260.25,78,1334,924.75,11.6,61.925,0.844196,2004-03-18 04:00:00,17.3184,4.46927,12.2905,11.7318,17.3184,优(0-20)
2004-03-18,05:00:00,0.6,930.5,20,2.54804,622.75,37,1293.25,57,1306.5,827.75,12,58.85,0.823302,2004-03-18 05:00:00,9.44444,2.77778,9.44444,4.44444,6.11111,优(0-20)
2004-03-18,06:00:00,0.7,938,26,2.97193,650.25,68,1251.25,71,1332.5,893,10.95,62.075,0.811277,2004-03-18 06:00:00,16.5746,7.73481,13.8122,16.5746,14.9171,优(0-20)
2004-03-18,07:00:00,1.5,1166.25,78,7.66479,885.25,139,1005.25,85,1550.5,1075,10.575,63.25,0.806682,2004-03-18 07:00:00,42.8571,27.1978,36.8132,42.8571,25.5495,轻度污染(40-60)
2004-03-18,08:00:00,4.7,1643,319,23.2568,1384.25,339,667,124,2093.75,1610.25,11.475,60.025,0.811693,2004-03-18 08:00:00,93.9891,89.6175,91.2568,93.9891,62.2951,重度污染(80-100)
2004-03-18,09:00:00,6.6,1934,506,35.7906,1681.5,421,540.5,151,2468.25,2050.5,14.275,50.575,0.81857,2004-03-18 09:00:00,99.4565,96.7391,97.8261,99.4565,86.1413,重度污染(80-100)
2004-03-18,10:00:00,4.5,1616.5,505.466,21.3127,1332.5,349,685.75,150,2010,1818.5,17.85,40.525,0.820964,2004-03-18 10:00:00,94.5946,88.1081,87.5676,94.5946,85.1351,重度污染(80-100)
2004-03-18,11:00:00,2.8,1472.75,504.932,14.3058,1126.5,224,830.5,152,1752,1567.75,20.8,34.45,0.836456,2004-03-18 11:00:00,86.5591,61.0215,67.2043,74.1935,86.5591,重度污染(80-100)
2004-03-18,12:00:00,2.2,1378.5,504.398,12.5211,1067.5,171,898.75,139,1662.5,1373.5,23.85,28.175,0.821851,2004-03-18 12:00:00,77.0053,44.9198,60.4278,55.3476,77.0053,中度污染(60-80)
2004-03-18,13:00:00,2.2,1385.25,503.864,12.1924,1056.25,149,891,133,1648,1267.5,24.15,28.675,0.851493,2004-03-18 13:00:00,71.0106,44.9468,58.5106,46.2766,71.0106,中度污染(60-80)
2004-03-18,14:00:00,2.3,1378.75,503.33,13.0922,1086.75,137,901.25,126,1660.25,1143.5,25.15,24.85,0.782925,2004-03-18 14:00:00,63.4921,48.4127,63.4921,39.6825,63.2275,中度污染(60-80)
2004-03-18,15:00:00,2.2,1321.67,502.796,14.3732,1128.67,149,933.667,128,1639.33,1109.33,27.0333,17.8333,0.627469,2004-03-18 15:00:00,68.4211,44.7368,68.4211,46.5789,66.0526,中度污染(60-80)
2004-03-18,16:00:00,2.8,1495.75,502.262,16.8356,1205,172,822,169,1766.5,1347.25,27.125,23.125,0.818014,2004-03-18 16:00:00,95.8115,61.7801,78.0105,57.0681,95.8115,重度污染(80-100)
2004-03-18,17:00:00,2.7,1408.75,501.728,14.4539,1131.25,166,873,149,1688.5,1205.75,25.8,23.925,0.783193,2004-03-18 17:00:00,83.0729,57.8125,68.2292,54.1667,83.0729,重度污染(80-100)
2004-03-18,18:00:00,3.7,1512.75,501.194,21.5159,1338,214,764.25,156,1956.5,1397,23.05,26.775,0.744593,2004-03-18 18:00:00,88.601,78.4974,88.601,72.2798,88.0829,重度污染(80-100)
2004-03-18,19:00:00,5.1,1667,500.66,26.4033,1464.25,280,683.25,168,2117.75,1588.25,20.725,31.125,0.752287,2004-03-18 19:00:00,95.3608,90.9794,93.299,84.7938,95.3608,重度污染(80-100)
2004-03-18,20:00:00,5.1,1666.75,500.126,25.9606,1453.25,276,683.5,176,2051,1568.5,18.6,36.175,0.767639,2004-03-18 20:00:00,97.4359,90.7692,92.8205,83.0769,97.4359,重度污染(80-100)
2004-03-18,21:00:00,3.2,1430.25,499.592,14.1429,1121.25,178,814,135,1731.5,1321.5,16.05,48.425,0.87678,2004-03-18 21:00:00,72.449,72.449,64.7959,59.1837,71.9388,中度污染(60-80)
2004-03-18,22:00:00,2.1,1333.25,499.058,10.3057,989,129,885.25,121,1620.75,1194,14.45,57.775,0.945558,2004-03-18 22:00:00,54.8223,39.8477,45.6853,34.7716,54.8223,轻度污染(40-60)
2004-03-18,23:00:00,1.7,1261.5,498.524,8.27677,910.5,95,948.25,99,1545.25,1061.5,13.05,64.175,0.960556,2004-03-18 23:00:00,35.8586,30.0505,35.8586,22.7273,34.3434,良(20-40)
2004-03-19,00:00:00,2,1287.25,497.99,8.92138,936.25,126,918,106,1606,1040,11.975,69.7,0.973519,2004-03-19 00:00:00,40.201,37.6884,39.6985,33.6683,40.201,轻度污染(40-60)
2004-03-19,01:00:00,1.6,1134.25,497.456,6.61867,840,103,1021.25,96,1501.25,917,11.95,71.1,0.991471,2004-03-19 01:00:00,30.5,27.25,29,26.5,30.5,良(20-40)
2004-03-19,02:00:00,0.9,998.75,496.922,3.59414,687.75,48,1228.5,63,1380.25,593.5,12.525,69.3,1.00287,2004-03-19 02:00:00,14.9254,11.4428,14.9254,7.46269,9.70149,优(0-20)
2004-03-19,03:00:00,0.7,960.75,496.388,2.52944,621.5,34,1381.5,47.5,1300.75,430.25,12.525,67.5,0.976822,2004-03-19 03:00:00,8.41584,7.17822,8.41584,3.71287,3.46535,优(0-20)
2004-03-19,04:00:00,0.6,933.75,495.854,1.79498,568.5,20,1439.75,32,1280.25,397,12.325,67.65,0.966466,2004-03-19 04:00:00,3.94089,2.70936,3.94089,0.985222,1.23153,优(0-20)
2004-03-19,05:00:00,0.5,912.75,495.32,1.2686,524.5,18,1619.75,28,1260.25,370,12.45,66.8,0.962037,2004-03-19 05:00:00,1.96078,0.980392,1.96078,0.980392,0.735294,优(0-20)
2004-03-19,06:00:00,0.7,969.25,494.786,2.31432,606.75,56,1372.5,61,1323.75,438,12.35,66.3,0.948706,2004-03-19 06:00:00,11.9512,8.29268,7.31707,11.9512,10,优(0-20)
2004-03-19,07:00:00,1.5,1181.5,494.252,6.73104,845,115,1054,99,1539,704.25,12.425,64.9,0.93317,2004-03-19 07:00:00,36.165,26.699,31.068,33.4951,36.165,良(20-40)
2004-03-19,08:00:00,4.8,1740.25,493.718,22.7996,1372.25,320,670.75,157,2144.25,1475.75,13.025,61.625,0.920911,2004-03-19 08:00:00,91.7874,89.6135,89.8551,91.7874,88.4058,重度污染(80-100)
2004-03-19,09:00:00,6.2,1819.25,493.184,31.3188,1581.5,357,574.5,166,2455.5,1715.5,13.6,58.825,0.912018,2004-03-19 09:00:00,96.1538,95.6731,96.1538,95.6731,94.7115,重度污染(80-100)
2004-03-19,10:00:00,4,1427,492.65,19.238,1275,253,700.5,149,1980.25,1398,13.9,57.15,0.903171,2004-03-19 10:00:00,81.8182,81.5789,80.8612,79.6651,81.8182,重度污染(80-100)
2004-03-19,11:00:00,3.3,1389.5,492.117,16.3634,1190.75,218,758.75,135,1878.75,1267.5,14.475,54.4,0.891736,2004-03-19 11:00:00,76.1905,74.0476,76.1905,73.8095,72.1429,中度污染(60-80)
2004-03-19,12:00:00,2.8,1283,491.583,14.0193,1117.25,192,813,127,1751,1188.25,15.475,50.075,0.874442,2004-03-19 12:00:00,66.3507,61.3744,63.7441,66.3507,63.0332,中度污染(60-80)
2004-03-19,13:00:00,3,1303.5,491.049,15.2599,1156.75,176,793,122,1800.5,1170.5,16.125,47.575,0.865455,2004-03-19 13:00:00,71.6981,69.5755,71.6981,58.7264,56.6038,中度污染(60-80)
2004-03-19,14:00:00,3.3,1364,490.515,16.7274,1201.75,198,770.75,135,1875,1250.25,16.275,47.05,0.863995,2004-03-19 14:00:00,76.9953,74.1784,76.9953,68.0751,72.3005,中度污染(60-80)
2004-03-19,15:00:00,3.5,1409.75,489.981,19.0004,1268.25,212,724.25,139,1956.5,1344,16.4,47.5,0.879118,2004-03-19 15:00:00,79.9065,76.4019,79.9065,71.4953,75.9346,中度污染(60-80)
2004-03-19,16:00:00,4,1476,489.447,19.4148,1280,249,708,147,1954.5,1378,16.05,50.225,0.909371,2004-03-19 16:00:00,81.8605,81.8605,81.8605,78.6047,80.4651,重度污染(80-100)
2004-03-19,17:00:00,4.6,1522,488.913,20.8631,1320.25,270,689.75,158,2005.25,1435.25,16,50.65,0.914191,2004-03-19 17:00:00,89.3519,88.1944,86.1111,82.8704,89.3519,重度污染(80-100)
2004-03-19,18:00:00,4.1,1441.75,488.379,20.1649,1301,231,704,146,1952.25,1372.25,15.85,50.275,0.898909,2004-03-19 18:00:00,84.3318,82.7189,84.3318,76.0369,79.4931,重度污染(80-100)
2004-03-19,19:00:00,4.5,1469,487.845,21.7477,1344.25,251,677.25,144,1996.75,1471,15.475,50.625,0.884047,2004-03-19 19:00:00,88.0734,87.3853,88.0734,78.8991,77.9817,重度污染(80-100)
2004-03-19,20:00:00,3.9,1467.25,487.311,19.842,1292,210,697.5,138,1942,1438.75,15.425,51.45,0.895626,2004-03-19 20:00:00,81.7352,79.2237,81.7352,69.6347,73.2877,重度污染(80-100)
2004-03-19,21:00:00,4,1420.5,486.777,16.7441,1202.25,249,747.5,143,1854,1428.5,15.2,53.125,0.911745,2004-03-19 21:00:00,80.6818,80.6818,75,77.9545,77.0455,重度污染(80-100)
2004-03-19,22:00:00,2.2,1175,486.243,9.1451,945,143,903.75,116,1603.5,1080.5,14.7,57.575,0.957347,2004-03-19 22:00:00,47.9638,43.2127,40.724,41.629,47.9638,轻度污染(40-60)
2004-03-19,23:00:00,2.1,1215,485.709,8.30141,911.5,127,947.75,109,1546.75,993,14.175,58.325,0.938022,2004-03-19 23:00:00,41.4414,39.6396,35.8108,34.009,41.4414,轻度污染(40-60)
2004-03-20,00:00:00,1.7,1126.75,485.175,5.79119,802,104,1064,92,1446.5,837,13.775,57.95,0.908544,2004-03-20 00:00:00,30.0448,30.0448,25.1121,27.3543,26.9058,良(20-40)
2004-03-20,01:00:00,1.6,1090.25,484.641,5.19165,773,86,1105.25,83,1428.5,761,13.9,55.95,0.884207,2004-03-20 01:00:00,27.2321,27.2321,22.0982,19.1964,21.2054,良(20-40)
2004-03-20,02:00:00,1.3,1017,484.107,4.12319,717.5,74,1181.75,81,1382.25,650.25,13.875,55.55,0.876488,2004-03-20 02:00:00,20.2222,20.2222,17.7778,17.1111,18.6667,良(20-40)
2004-03-20,03:00:00,1.3,997.25,483.573,3.41063,677,59,1252.25,68,1358.5,590.75,13.825,55.1,0.86662,2004-03-20 03:00:00,20.354,20.354,14.1593,11.7257,12.3894,良(20-40)
2004-03-20,04:00:00,1.05,944.75,483.039,2.90855,646.25,44,1308,55,1331.5,505,13.8,54.6,0.857388,2004-03-20 04:00:00,16.0793,16.0793,12.5551,6.38767,6.1674,优(0-20)
2004-03-20,05:00:00,0.8,955.75,482.505,3.14921,661.25,42,1259.75,53,1350.5,518,13.625,55.125,0.856019,2004-03-20 05:00:00,13.5965,10.307,13.5965,5.70175,5.70175,优(0-20)
2004-03-20,06:00:00,0.8,966.25,481.971,2.52944,621.5,63,1316.75,67,1342.25,570.75,13.575,58.975,0.912884,2004-03-20 06:00:00,16.1572,10.4803,8.95197,16.1572,12.8821,优(0-20)
2004-03-20,07:00:00,1.1,1064,481.437,4.30793,727.5,115,1160.5,91,1461.25,842,13.45,58.35,0.896024,2004-03-20 07:00:00,33.2609,17.8261,20.4348,33.2609,28.0435,良(20-40)
2004-03-20,08:00:00,2.1,1299.75,480.903,8.88326,934.75,170,902.25,113,1623,1144.75,13.75,58.025,0.90827,2004-03-20 08:00:00,54.7619,41.7749,41.1255,54.7619,46.5368,轻度污染(40-60)
2004-03-20,09:00:00,2.4,1348,480.369,10.5435,997.75,147,833.75,102,1689,1218.25,14.6,53.05,0.876531,2004-03-20 09:00:00,50.431,50.431,48.2759,45.9052,37.931,轻度污染(40-60)
2004-03-20,10:00:00,2.6,1424.5,479.835,12.5211,1067.5,166,776.25,107,1764,1341,15.025,52.325,0.888138,2004-03-20 10:00:00,58.5837,55.1502,58.5837,53.8627,42.2747,轻度污染(40-60)
2004-03-20,11:00:00,2.8,1473.75,479.301,12.3307,1061,195,767.5,113,1768.25,1405.5,15.4,52.05,0.904643,2004-03-20 11:00:00,67.5214,61.1111,57.6923,67.5214,47.0085,中度污染(60-80)
2004-03-20,12:00:00,2.6,1489.75,478.767,11.6884,1038.75,182,782.25,108,1756.75,1421.5,16.25,49.95,0.915813,2004-03-20 12:00:00,61.7021,54.8936,52.766,61.7021,43.1915,中度污染(60-80)
2004-03-20,13:00:00,2.6,1494.75,478.233,11.7241,1040,168,808.75,105,1735,1373,17.15,47.85,0.928079,2004-03-20 13:00:00,54.8729,54.8729,52.9661,54.2373,40.678,轻度污染(40-60)
2004-03-20,14:00:00,2.1,1375.5,477.699,9.33874,952.5,125,899.5,93,1636.25,1153.25,19.05,42.95,0.937023,2004-03-20 14:00:00,43.4599,40.9283,43.4599,34.5992,29.5359,轻度污染(40-60)
2004-03-20,15:00:00,1.7,1304.75,477.165,7.63502,884,95,980,87,1573.25,927.25,19.5,42.25,0.94758,2004-03-20 15:00:00,34.4538,31.3025,34.4538,23.7395,24.7899,良(20-40)
2004-03-20,16:00:00,1.6,1282.5,476.631,6.71413,844.25,79,1035.5,76,1538.75,766.25,19.5,42.325,0.949262,2004-03-20 16:00:00,30.1255,28.2427,30.1255,18.6192,16.5272,良(20-40)
2004-03-20,17:00:00,2.1,1392.25,476.097,9.72459,967.25,119,929.75,94,1648.75,941.25,19.05,43.8,0.955568,2004-03-20 17:00:00,45.8333,41.4583,45.8333,34.375,30.8333,轻度污染(40-60)
2004-03-20,18:00:00,2.3,1452.25,475.563,12.3892,1063,142,855.5,110,1774.25,1146,18.475,46.275,0.974416,2004-03-20 18:00:00,58.9212,48.9627,58.9212,43.1535,45.6432,轻度污染(40-60)
2004-03-20,19:00:00,3.5,1633,475.029,16.6444,1199.25,215,734,136,1918.5,1416.5,17.375,51.65,1.01592,2004-03-20 19:00:00,76.4463,76.4463,76.4463,73.5537,73.9669,中度污染(60-80)
2004-03-20,20:00:00,3.9,1624.5,474.495,16.3716,1191,229,732.75,139,1885,1442,17.1,51.275,0.991415,2004-03-20 20:00:00,80.6584,80.6584,75.7202,77.1605,76.5432,重度污染(80-100)
2004-03-20,21:00:00,3.3,1534.5,473.961,13.7353,1108,206,785.25,125,1819.5,1323.25,16.425,53.75,0.996351,2004-03-20 21:00:00,73.5656,73.5656,63.3197,70.2869,61.0656,中度污染(60-80)
2004-03-20,22:00:00,2.3,1322.5,473.427,9.88345,973.25,147,863.75,111,1712.25,1125,16.225,55.35,1.01323,2004-03-20 22:00:00,48.3673,48.3673,45.7143,45.7143,45.9184,轻度污染(40-60)
2004-03-20,23:00:00,2.1,1309,472.893,8.94046,937,122,904.75,97,1671.5,1035.5,15.925,57.65,1.03564,2004-03-20 23:00:00,40.6504,40.6504,40.2439,34.3496,33.1301,轻度污染(40-60)
2004-03-21,00:00:00,2.8,1455.5,472.359,10.5776,999,175,835,107,1713.75,1202.25,15.725,58.6,1.03955,2004-03-21 00:00:00,61.7409,61.7409,48.1781,58.7045,42.5101,中度污染(60-80)
2004-03-21,01:00:00,2.1,1299.5,471.825,7.3517,872,133,940.5,90,1577,1054.25,15.125,60.875,1.03981,2004-03-21 01:00:00,40.5242,40.5242,31.4516,39.3145,26.4113,轻度污染(40-60)
2004-03-21,02:00:00,1.6,1202.5,471.291,6.24266,823,89,1003.75,84,1525.5,903,15.575,56.625,0.995074,2004-03-21 02:00:00,27.3092,27.3092,26.506,21.2851,22.8916,良(20-40)
2004-03-21,03:00:00,1.6,1194.75,470.757,6.52935,836,87,987,85.5,1554.25,884.5,15.2,57.925,0.994123,2004-03-21 03:00:00,28.8,27.4,28.8,20.2,24.4,良(20-40)
2004-03-21,04:00:00,1.35,1116.75,470.223,5.79119,802,85,1028.5,87,1538.75,817.75,15.375,57.75,1.00213,2004-03-21 04:00:00,25.2988,20.9163,25.2988,19.5219,24.9004,良(20-40)
2004-03-21,05:00:00,1.1,1061.75,469.689,3.99592,710.5,55,1135.75,66,1460.75,700,14.9,60.55,1.01965,2004-03-21 05:00:00,16.8651,16.4683,16.8651,10.3175,11.5079,优(0-20)
2004-03-21,06:00:00,0.7,947,469.155,2.13037,593.667,24,1300,36,1390,580.333,14.4667,62.9667,1.03162,2004-03-21 06:00:00,6.917,6.917,5.92885,2.37154,2.37154,优(0-20)
2004-03-21,07:00:00,0.8,1065,468.621,3.58551,687.25,72,1142.5,62,1492.25,814.5,14.15,66.2,1.06298,2004-03-21 07:00:00,17.3228,10.0394,15.3543,17.3228,10.2362,优(0-20)
2004-03-21,08:00:00,1.2,1154.5,468.087,4.42986,734,122,1061.75,91,1528,1035,14.475,65.3,1.07041,2004-03-21 08:00:00,35.6863,19.2157,20.5882,35.6863,29.0196,良(20-40)
2004-03-21,09:00:00,1.4,1220.25,467.553,5.36448,781.5,111,995.75,89,1559.75,1067.25,15.3,62.125,1.07296,2004-03-21 09:00:00,31.6406,23.8281,24.2188,31.6406,27.5391,良(20-40)
